Key,press_time,release_time,platform_ids,session_id,user_ids
'e',1.724463332704284e+18,98889984,3,1,41
'n',1.724463333288327e+18,58757120,3,1,41
'g',1.724463333571584e+18,98284032,3,1,41
't',1.724463333824663e+18,109291008,3,1,41
'h',1.724463334064496e+18,101715968,3,1,41
Key.space,1.724463334434058e+18,136954112,3,1,41
'w',1.72446333502063e+18,108087040,3,1,41
'e',1.724463335244685e+18,100817920,3,1,41
Key.space,1.72446333538561e+18,115473920,3,1,41
'c',1.724463335552659e+18,107894016,3,1,41
'a',1.724463335761367e+18,116037888,3,1,41
'r',1.724463335971379e+18,87360000,3,1,41
'r',1.724463336165485e+18,88179968,3,1,41
'y',1.724463336328674e+18,99276032,3,1,41
Key.space,1.724463336435981e+18,115044864,3,1,41
'w',1.724463336631564e+18,144305920,3,1,41
'i',1.724463336797066e+18,77452032,3,1,41
't',1.724463337104826e+18,106033920,3,1,41
'h',1.724463337253307e+18,87661056,3,1,41
'i',1.724463337648693e+18,97520128,3,1,41
'n',1.724463338565027e+18,162220032,3,1,41
Key.space,1.724463338774771e+18,139369984,3,1,41
'u',1.724463339076772e+18,90206976,3,1,41
's',1.724463339304894e+18,123078144,3,1,41
'.',1.724463339988328e+18,107355136,3,1,41
Key.space,1.724463340387945e+18,115444992,3,1,41
'O',1.724463340758378e+18,91589120,3,1,41
Key.shift,1.724463340709023e+18,176545024,3,1,41
'f',1.724463341049641e+18,78829056,3,1,41
't',1.724463341303025e+18,132743168,3,1,41
'e',1.724463341925356e+18,101980928,3,1,41
'n',1.724463342135669e+18,115825920,3,1,41
"','",1.72446334321546e+18,135581952,3,1,41
Key.space,1.724463343445833e+18,163897088,3,1,41
'i',1.724463343655941e+18,100131840,3,1,41
't',1.72446334395867e+18,131511040,3,1,41
Key.space,1.724463344093253e+18,96772864,3,1,41
'i',1.724463344223013e+18,112940800,3,1,41
's',1.724463344484429e+18,138909952,3,1,41
Key.space,1.724463344619545e+18,122553856,3,1,41
'n',1.724463344813157e+18,95310848,3,1,41
'o',1.724463345052435e+18,102893056,3,1,41
't',1.724463345258127e+18,111762944,3,1,41
Key.space,1.724463345495012e+18,135820032,3,1,41
'o',1.724463351771901e+18,88267008,3,1,41
'u',1.724463352289864e+18,86348032,3,1,41
'r',1.724463352555846e+18,123503104,3,1,41
Key.space,1.724463352689248e+18,132029952,3,1,41
'w',1.724463352927422e+18,130595072,3,1,41
'e',1.724463353200072e+18,96375040,3,1,41
'a',1.724463353796721e+18,128630016,3,1,41
'k',1.724463354728219e+18,52511232,3,1,41
'n',1.724463354966701e+18,84399872,3,1,41
'e',1.724463355138971e+18,122310144,3,1,41
's',1.724463355433499e+18,75758080,3,1,41
's',1.724463355630413e+18,59238912,3,1,41
Key.space,1.724463355825507e+18,171415040,3,1,41
't',1.724463356285223e+18,94344192,3,1,41
'h',1.724463356434811e+18,76042240,3,1,41
'a',1.724463356562811e+18,111906048,3,1,41
't',1.72446335684334e+18,99906048,3,1,41
Key.space,1.724463356978982e+18,130571008,3,1,41
'h',1.724463357752793e+18,103868928,3,1,41
'o',1.724463357912315e+18,48473088,3,1,41
'l',1.724463358114981e+18,87425792,3,1,41
'd',1.724463358285926e+18,108398080,3,1,41
Key.space,1.724463358443345e+18,106915072,3,1,41
'u',1.724463358636826e+18,94352896,3,1,41
's',1.724463358828129e+18,123254016,3,1,41
Key.space,1.724463358919736e+18,168092928,3,1,41
'b',1.724463359898482e+18,42323968,3,1,41
'a',1.724463359990013e+18,116647168,3,1,41
'c',1.72446336028245e+18,127226112,3,1,41
'k',1.724463360450905e+18,68318976,3,1,41
"','",1.724463360677547e+18,123912960,3,1,41
Key.space,1.724463360893456e+18,168320000,3,1,41
'b',1.724463361963519e+18,51362048,3,1,41
'u',1.724463362224466e+18,93309952,3,1,41
't',1.724463362529591e+18,111758080,3,1,41
Key.space,1.724463362626274e+18,130631936,3,1,41
'o',1.724463362885479e+18,115588096,3,1,41
'u',1.724463364669232e+18,76032000,3,1,41
'r',1.724463364914237e+18,95563008,3,1,41
Key.space,1.724463365073687e+18,128816896,3,1,41
'f',1.724463365349725e+18,119299072,3,1,41
'e',1.724463365665934e+18,113549824,3,1,41
'a',1.724463365966234e+18,151485952,3,1,41
'r',1.724463366297438e+18,106397952,3,1,41
Key.space,1.724463366447676e+18,132177152,3,1,41
'o',1.724463366694163e+18,101801984,3,1,41
'f',1.72446336686614e+18,114112000,3,1,41
Key.space,1.724463366977181e+18,130194176,3,1,41
'o',1.724463367430465e+18,59920896,3,1,41
Key.backspace,1.724463368511217e+18,115267072,3,1,41
'h',1.724463368813195e+18,100478976,3,1,41
'o',1.724463369076362e+18,101338112,3,1,41
'w',1.724463369248981e+18,110918912,3,1,41
Key.space,1.724463369320453e+18,121572864,3,1,41
'p',1.724463369527531e+18,87298048,3,1,41
'o',1.724463369732466e+18,83408128,3,1,41
'e',1.724463369932164e+18,125146880,3,1,41
Key.backspace,1.724463370676426e+18,101067008,3,1,41
'w',1.724463370854342e+18,135339008,3,1,41
'e',1.724463371109583e+18,131569920,3,1,41
'r',1.724463371343022e+18,102355968,3,1,41
'f',1.724463371969992e+18,108635136,3,1,41
'u',1.724463372192459e+18,69752064,3,1,41
'l',1.724463373183126e+18,184118016,3,1,41
Key.space,1.724463373397772e+18,172050944,3,1,41
'w',1.72446337362191e+18,135759104,3,1,41
'e',1.724463373880615e+18,117507072,3,1,41
Key.space,1.724463373969986e+18,164589056,3,1,41
't',1.724463374381418e+18,75945984,3,1,41
'r',1.724463374597368e+18,116246016,3,1,41
'u',1.724463374738148e+18,71250944,3,1,41
'l',1.724463374960562e+18,103352064,3,1,41
'y',1.72446337536499e+18,111452928,3,1,41
Key.space,1.724463375510225e+18,120218112,3,1,41
'a',1.72446337576764e+18,135730944,3,1,41
'r',1.724463376031744e+18,113861888,3,1,41
'e',1.724463376290005e+18,94425088,3,1,41
'.',1.724463376912079e+18,91286016,3,1,41
Key.space,1.724463377268549e+18,175292928,3,1,41
Key.shift,1.724463377572045e+18,320924928,3,1,41
'o',1.724463378529588e+18,54733056,3,1,41
'a',1.72446337917529e+18,135046912,3,1,41
'c',1.724463379486908e+18,127305216,3,1,41
'h',1.724463379681188e+18,89201920,3,1,41
Key.space,1.724463379776553e+18,142501120,3,1,41
'c',1.724463380229547e+18,130972928,3,1,41
'a',1.724463380515075e+18,216073984,3,1,41
Key.backspace,1.724463381315811e+18,99844864,3,1,41
Key.backspace,1.724463381734044e+18,119776000,3,1,41
Key.shift,1.724463381977515e+18,332160000,3,1,41
'a',1.724463382497136e+18,126324992,3,1,41
'r',1.724463383106383e+18,107194880,3,1,41
't',1.724463383409402e+18,114831872,3,1,41
'e',1.724463383682802e+18,135934976,3,1,41
'r',1.72446338393979e+18,111055872,3,1,41
"""'""",1.724463384738884e+18,100790784,3,1,41
's',1.72446338494595e+18,98892032,3,1,41
Key.space,1.724463385112739e+18,120400896,3,1,41
'm',1.724463385315202e+18,97180928,3,1,41
'e',1.72446338547667e+18,99493120,3,1,41
's',1.724463385738671e+18,63616000,3,1,41
's',1.724463385881661e+18,92884992,3,1,41
'a',1.724463386452728e+18,135982848,3,1,41
'g',1.724463386627896e+18,100452864,3,1,41
'e',1.724463386832108e+18,112662016,3,1,41
Key.space,1.724463387132742e+18,203654144,3,1,41
'i',1.724463387486244e+18,115399936,3,1,41
's',1.724463387686205e+18,124814080,3,1,41
'n',1.724463388522001e+18,69852160,3,1,41
"""'""",1.724463389065816e+18,79902976,3,1,41
't',1.724463389439788e+18,108457984,3,1,41
Key.space,1.724463389670343e+18,151262976,3,1,41
'j',1.724463390744102e+18,49183232,3,1,41
'u',1.724463390928019e+18,76004096,3,1,41
's',1.724463391038732e+18,140547840,3,1,41
't',1.724463391406801e+18,98992128,3,1,41
Key.space,1.724463391533546e+18,129232896,3,1,41
'f',1.72446339304272e+18,89191936,3,1,41
'o',1.724463393204723e+18,70309120,3,1,41
'r',1.724463393328718e+18,144498944,3,1,41
Key.space,1.724463393462224e+18,119061248,3,1,41
't',1.724463393656043e+18,114992896,3,1,41
'h',1.724463393804581e+18,67230976,3,1,41
'e',1.724463394023476e+18,110316032,3,1,41
Key.space,1.724463394100161e+18,113644032,3,1,41
'p',1.724463394544606e+18,74305024,3,1,41
'l',1.724463394742659e+18,69847040,3,1,41
'a',1.724463394927468e+18,116312064,3,1,41
'y',1.724463395299713e+18,60590080,3,1,41
'e',1.724463395428141e+18,108200960,3,1,41
'r',1.724463395666017e+18,123885056,3,1,41
's',1.724463396024797e+18,87567104,3,1,41
Key.space,1.724463397029047e+18,129732864,3,1,41
'o',1.724463397627663e+18,67621888,3,1,41
'n',1.724463397869513e+18,89722112,3,1,41
Key.space,1.724463397996995e+18,123725824,3,1,41
't',1.724463398187789e+18,111066880,3,1,41
'h',1.724463398314644e+18,84222976,3,1,41
'e',1.72446339847562e+18,140594944,3,1,41
Key.space,1.724463398588926e+18,128080128,3,1,41
'c',1.724463398843639e+18,127174912,3,1,41
'o',1.724463398986806e+18,99915008,3,1,41
'u',1.724463399548978e+18,73672192,3,1,41
'r',1.724463401433776e+18,119172864,3,1,41
't',1.724463401901042e+18,119276032,3,1,41
';',1.724463402945749e+18,96332032,3,1,41
Key.space,1.724463403190355e+18,129283072,3,1,41
'i',1.724463403450726e+18,94409216,3,1,41
't',1.724463403710445e+18,126211072,3,1,41
Key.space,1.724463403871258e+18,131104000,3,1,41
'i',1.724463404139854e+18,87340032,3,1,41
's',1.724463404341369e+18,145337856,3,1,41
Key.space,1.724463404548892e+18,151405056,3,1,41
'f',1.72446340533873e+18,110521088,3,1,41
'o',1.72446340549609e+18,80155904,3,1,41
'r',1.724463405708712e+18,108955136,3,1,41
Key.space,1.724463405855878e+18,135100160,3,1,41
'a',1.724463406168609e+18,85818880,3,1,41
'l',1.724463406938914e+18,72712960,3,1,41
Key.backspace,1.724463411727114e+18,164859904,3,1,41
Key.backspace,1.724463412272735e+18,172119040,3,1,41
Key.backspace,1.724463412578281e+18,110322944,3,1,41
Key.backspace,1.724463412787468e+18,82566912,3,1,41
Key.backspace,1.724463412959901e+18,72779008,3,1,41
Key.backspace,1.724463413129003e+18,67727872,3,1,41
Key.backspace,1.724463413283344e+18,53557248,3,1,41
Key.backspace,1.724463413432866e+18,41796864,3,1,41
Key.backspace,1.724463413572481e+18,56292864,3,1,41
Key.backspace,1.724463413730709e+18,47984128,3,1,41
Key.backspace,1.724463413977483e+18,159540992,3,1,41
Key.backspace,1.724463414485012e+18,120781056,3,1,41
'x',1.724463415562524e+18,102220032,3,1,41
'x',1.724463415795031e+18,97012992,3,1,41
'x',1.724463416202042e+18,95808000,3,1,41
'x',1.724463416794009e+18,75087872,3,1,41
'x',1.724463417081024e+18,112901888,3,1,41
'y',1.724463418050148e+18,112396800,3,1,41
'y',1.724463418375108e+18,135648000,3,1,41
'y',1.724463418805405e+18,114477056,3,1,41
'y',1.724463419207681e+18,99431936,3,1,41
'y',1.724463419706092e+18,89167872,3,1,41
Key.shift,1.724463430966462e+18,369081088,3,2,41
'T',1.724463432187075e+18,75849984,3,2,41
Key.shift,1.724463432058639e+18,240612864,3,2,41
'h',1.724463432425698e+18,94130944,3,2,41
'e',1.724463432626263e+18,116390912,3,2,41
Key.space,1.724463432760684e+18,121899008,3,2,41
'2',1.724463433431897e+18,96308992,3,2,41
'0',1.72446343363718e+18,79846144,3,2,41
'2',1.724463433813698e+18,83907840,3,2,41
'2',1.724463434000309e+18,80082944,3,2,41
Key.space,1.724463434136696e+18,156685056,3,2,41
Key.shift,1.72446343546307e+18,163040000,3,2,41
's',1.724463435722949e+18,109971968,3,2,41
'c',1.724463435980988e+18,144442112,3,2,41
'a',1.724463436228426e+18,136676096,3,2,41
'r',1.724463436480553e+18,123885056,3,2,41
Key.space,1.724463436763925e+18,155164928,3,2,41
'm',1.724463437164599e+18,95148032,3,2,41
'o',1.724463437893923e+18,85558016,3,2,41
'm',1.724463438160329e+18,67750144,3,2,41
'e',1.724463438350267e+18,107568128,3,2,41
'n',1.724463438468995e+18,95680000,3,2,41
't',1.724463438695697e+18,131518976,3,2,41
Key.space,1.724463438869013e+18,138747904,3,2,41
'b',1.724463439736334e+18,68514816,3,2,41
'e',1.724463439888401e+18,102600192,3,2,41
't',1.724463440229612e+18,95127040,3,2,41
'w',1.724463440560584e+18,110132992,3,2,41
'e',1.724463440793474e+18,73143040,3,2,41
'e',1.724463440980411e+18,67244032,3,2,41
'n',1.724463441300348e+18,116059136,3,2,41
Key.space,1.724463441459491e+18,124120832,3,2,41
'c',1.724463441626689e+18,102682880,3,2,41
'h',1.724463441755208e+18,76485120,3,2,41
'r',1.724463441933245e+18,131227136,3,2,41
'i',1.72446344206617e+18,109390848,3,2,41
's',1.724463442287065e+18,147805952,3,2,41
Key.space,1.724463442402906e+18,145659904,3,2,41
'a',1.72446344261946e+18,123105792,3,2,41
'n',1.724463442760703e+18,98633984,3,2,41
'd',1.724463442997866e+18,131284992,3,2,41
Key.space,1.724463443141581e+18,151420928,3,2,41
'w',1.724463443435628e+18,116080896,3,2,41
'i',1.724463443585705e+18,99563008,3,2,41
'l',1.724463443847179e+18,59643904,3,2,41
'l',1.724463443998068e+18,75921920,3,2,41
Key.space,1.724463444160237e+18,113297920,3,2,41
's',1.724463444348519e+18,138217984,3,2,41
'm',1.724463444484657e+18,67572992,3,2,41
'i',1.724463444699944e+18,79464960,3,2,41
't',1.724463445574961e+18,98839040,3,2,41
'h',1.724463445780173e+18,110048000,3,2,41
Key.space,1.724463445969545e+18,159932928,3,2,41
'w',1.724463446811748e+18,119929856,3,2,41
'a',1.724463447292601e+18,153996032,3,2,41
's',1.724463447470513e+18,147971072,3,2,41
Key.space,1.724463447694545e+18,132438016,3,2,41
'a',1.724463448292173e+18,112313856,3,2,41
Key.space,1.72446344844182e+18,151831040,3,2,41
's',1.724463448661184e+18,104073984,3,2,41
'h',1.724463448871781e+18,59648768,3,2,41
'o',1.724463449081451e+18,87162112,3,2,41
'c',1.724463449224479e+18,126056960,3,2,41
'k',1.724463449339404e+18,72189952,3,2,41
'i',1.724463449520616e+18,72132096,3,2,41
'n',1.724463449726433e+18,80886016,3,2,41
'g',1.724463449941518e+18,59374848,3,2,41
Key.space,1.72446345013056e+18,151196928,3,2,41
'a',1.724463450647353e+18,118032896,3,2,41
'n',1.724463450767819e+18,83155968,3,2,41
'd',1.724463450911876e+18,96525824,3,2,41
Key.space,1.724463451016205e+18,111884032,3,2,41
'c',1.724463451172188e+18,108318976,3,2,41
'o',1.724463451268306e+18,80035072,3,2,41
'm',1.724463451464756e+18,71036928,3,2,41
'p',1.724463451659659e+18,59905024,3,2,41
'l',1.724463451831415e+18,83419904,3,2,41
'e',1.724463451992043e+18,114492928,3,2,41
'x',1.72446345227933e+18,123027968,3,1,41
Key.space,1.724463452543959e+18,143059968,3,2,41
's',1.724463453057927e+18,138291200,3,2,41
'i',1.724463453241289e+18,72197120,3,2,41
't',1.724463453519646e+18,100657152,3,2,41
'u',1.724463453710232e+18,58691840,3,2,41
'a',1.724463453835921e+18,103504128,3,2,41
't',1.724463454126506e+18,111430912,3,2,41
'i',1.724463454300933e+18,59324928,3,2,41
'o',1.724463454479931e+18,71610112,3,2,41
'n',1.72446345470354e+18,83697152,3,2,41
'.',1.724463455594705e+18,60574208,3,2,41
Key.space,1.724463455787127e+18,83003904,3,2,41
Key.shift,1.724463455857755e+18,284695040,3,2,41
'h',1.724463456154387e+18,51803136,3,2,41
'r',1.724463456351527e+18,87664128,3,2,41
'i',1.724463456465781e+18,80804096,3,2,41
's',1.724463456738911e+18,130561024,3,2,41
Key.space,1.724463456897644e+18,130727936,3,2,41
'R',1.724463457648372e+18,72409088,3,2,41
Key.shift,1.724463457215592e+18,536901120,3,2,41
'o',1.724463457838253e+18,95272960,3,2,41
'c',1.724463458038229e+18,122748928,3,2,41
'k',1.72446345822707e+18,108057088,3,2,41
Key.space,1.724463458997459e+18,135143936,3,2,41
'a',1.724463459520667e+18,149710080,3,2,41
'b',1.724463459678891e+18,80090112,3,2,41
'o',1.724463459917255e+18,108901120,3,2,41
'u',1.724463460177312e+18,81680896,3,2,41
't',1.724463460405676e+18,119864064,3,2,41
Key.space,1.724463460570458e+18,112112896,3,2,41
'J',1.724463464194169e+18,116801024,3,2,41
Key.shift,1.724463461470932e+18,2846963968,3,2,41
'a',1.724463464526699e+18,139868928,3,2,41
'd',1.724463464824991e+18,135072000,3,2,41
'a',1.724463465077845e+18,120795136,3,2,41
Key.space,1.724463465370331e+18,172608000,3,2,41
's',1.724463466014924e+18,125135872,3,2,41
'h',1.724463466254869e+18,57243904,3,2,41
'a',1.724463466337204e+18,95939072,3,2,41
'v',1.724463466567124e+18,86839040,3,2,41
'e',1.724463466714263e+18,91895040,3,2,41
'd',1.724463466932387e+18,119741952,3,2,41
Key.space,1.724463467019923e+18,119081984,3,2,41
'h',1.724463467226234e+18,94176000,3,2,41
'e',1.724463467347009e+18,117169920,3,2,41
'a',1.724463467562819e+18,136503808,3,2,41
'd',1.724463467846836e+18,144942080,3,2,41
Key.space,1.724463468092409e+18,200520960,3,2,41
Key.backspace,1.724463468705758e+18,62413056,3,2,41
"','",1.724463469060284e+18,88158976,3,2,41
Key.space,1.724463469232717e+18,143849984,3,2,41
'g',1.72446346947583e+18,105206016,3,2,41
'i',1.724463469584502e+18,64370944,3,2,41
'v',1.724463469854391e+18,87545088,3,2,41
'e',1.724463470015058e+18,112017152,3,2,41
'n',1.724463470135441e+18,126854144,3,2,41
Key.space,1.724463470344993e+18,126364928,3,2,41
'h',1.7244634705387e+18,94990080,3,2,41
'e',1.724463470667668e+18,121432064,3,2,41
'r',1.724463470912128e+18,132428032,3,2,41
Key.space,1.724463471051366e+18,140208128,3,2,41
'p',1.724463471481732e+18,95294976,3,2,41
'u',1.724463471801757e+18,62315008,3,2,41
'b',1.724463472262499e+18,113378816,3,2,41
'l',1.724463472377734e+18,84820992,3,2,41
'i',1.724463472614451e+18,72018176,3,2,41
'c',1.724463472817267e+18,110087936,3,2,41
Key.space,1.724463473483173e+18,177700864,3,2,41
's',1.724463474661416e+18,133787136,3,2,41
't',1.724463475019981e+18,118686976,3,2,41
'r',1.724463475254751e+18,84899072,3,2,41
'u',1.724463475373719e+18,87873024,3,2,41
'g',1.724463475681371e+18,52912128,3,2,41
'g',1.72446347583366e+18,93865984,3,2,41
'l',1.724463476059933e+18,97863168,3,2,41
'e',1.724463476261228e+18,116185088,3,2,41
Key.space,1.724463476430688e+18,116165888,3,2,41
'w',1.724463476632551e+18,121828096,3,2,41
'i',1.724463476761916e+18,104471040,3,2,41
't',1.724463477094685e+18,99950080,3,2,41
'h',1.724463477260215e+18,112322048,3,2,41
Key.space,1.724463477414648e+18,152529920,3,2,41
'a',1.724463477665957e+18,107581952,3,2,41
'l',1.72446347844693e+18,45715968,3,2,41
'o',1.724463478619561e+18,77694976,3,2,41
'p',1.724463479215321e+18,137286912,3,2,41
'e',1.724463479641104e+18,152236032,3,2,41
'c',1.724463480020115e+18,131713024,3,2,41
'i',1.724463480171698e+18,80002048,3,2,41
'a',1.724463480444407e+18,107705856,3,2,41
Key.space,1.724463480738649e+18,151953920,3,2,41
's',1.724463481142637e+18,115554048,3,2,41
'i',1.724463481309996e+18,78008064,3,2,41
'n',1.724463481545206e+18,67556096,3,2,41
'c',1.724463481676755e+18,116670976,3,2,41
'e',1.724463481934496e+18,151636992,3,2,41
Key.space,1.724463482103293e+18,143485184,3,2,41
'2',1.724463482649202e+18,117085184,3,2,41
'0',1.724463482854774e+18,88726016,3,2,41
'1',1.724463483015268e+18,131938816,3,2,41
'8',1.724463483782064e+18,129338880,3,2,41
"','",1.724463484721929e+18,116461056,3,2,41
Key.space,1.724463484966027e+18,131736064,3,2,41
'w',1.724463485084891e+18,116672000,3,2,41
'a',1.724463485603983e+18,201294848,3,2,41
's',1.724463485834812e+18,149395200,3,2,41
Key.space,1.724463486056369e+18,135357184,3,2,41
's',1.724463486230505e+18,123939072,3,2,41
'e',1.724463486491734e+18,96783104,3,2,41
'e',1.724463486696905e+18,83028992,3,2,41
'n',1.724463486871979e+18,108728064,3,2,41
Key.space,1.724463487568722e+18,191465984,3,2,41
'b',1.724463487976501e+18,106458880,3,2,41
'y',1.72446348876431e+18,111623936,3,1,41
Key.space,1.724463488916971e+18,135204864,3,2,41
'm',1.724463489229154e+18,103446016,3,2,41
'a',1.724463489492718e+18,141594880,3,2,41
'n',1.724463489627432e+18,59133184,3,2,41
'y',1.724463489877711e+18,91209984,3,1,41
Key.space,1.724463489998171e+18,97928192,3,2,41
'a',1.724463490116329e+18,182272000,3,2,41
's',1.724463490305071e+18,124480000,3,2,41
Key.space,1.724463490430413e+18,130657024,3,2,41
'i',1.724463490683956e+18,80374016,3,2,41
'n',1.724463490926159e+18,86925824,3,2,41
's',1.724463491098789e+18,119304960,3,2,41
'n',1.724463491497219e+18,91833856,3,2,41
Key.backspace,1.724463491983967e+18,118768896,3,2,41
'e',1.724463492161287e+18,112135168,3,2,41
